0,1,2,3,4,5,6,7,8,9,10,11,12,label
-0.41295695663437554,-0.48714086322630096,-0.5869345552861288,-0.26060639068624264,-0.7361766593506174,0.1963448132124254,0.3773545332765926,0.5519169650675035,-0.8688239983187935,-0.9813316657081016,-0.3086199796369455,0.43626859502707094,-0.48887936792065667,21.6
-0.4129591926304442,-0.48714086322630096,-0.5869345552861288,-0.26060639068624264,-0.7361766593506174,1.266301350826379,-0.2511541314268826,0.5519169650675035,-0.8688239983187935,-0.9813316657081016,-0.3086199796369455,0.39006618887603073,-1.1976825113056113,34.7
-0.4123912496290045,-0.48714086322630096,-1.3010480853175694,-0.26060639068624264,-0.8324028839381769,1.0044140831119694,-0.7913891072675101,1.0725121452711164,-0.7538214603700649,-1.0996722688162228,0.1128696697574052,0.4104996854538865,-1.3488753540237328,33.4
-0.4082904328390811,-0.48714086322630096,-1.3010480853175694,-0.26060639068624264,-0.8324028839381769,1.213083617280136,-0.494789512688342,1.0725121452711164,-0.7538214603700649,-1.0996722688162228,0.1128696697574052,0.43626859502707094,-1.0173607722839986,36.2
-0.41267298513365563,-0.48714086322630096,-1.3010480853175694,-0.26060639068624264,-0.8324028839381769,0.20894901326285079,-0.33589687273521623,1.0725121452711164,-0.7538214603700649,-1.0996722688162228,0.1128696697574052,0.4047101947568275,-1.0340058558859937,28.7
-0.40613940462102965,0.058166073221050885,-0.47010616591493204,-0.26060639068624264,-0.25504553641281735,-0.37644605574583134,-0.05695201592861809,0.834011002080401,-0.5238163844726078,-0.5730565849850832,-1.5262567445539612,0.42151106972084235,-0.03252665916596003,22.9
-0.39984954767988773,0.058166073221050885,-0.47010616591493204,-0.26060639068624264,-0.25504553641281735,-0.1523713881826993,0.9846775126529838,1.0194115319675428,-0.5238163844726078,-0.5730565849850832,-1.5262567445539612,0.43626859502707094,0.8995980225457608,27.1
-0.3923936187889393,0.058166073221050885,-0.47010616591493204,-0.26060639068624264,-0.25504553641281735,-0.9100238578805381,1.1223844672790262,1.0819723261551013,-0.5238163844726078,-0.5730565849850832,-1.5262567445539612,0.3196841451078614,2.39488136612498,16.5
-0.3969997706903799,0.058166073221050885,-0.47010616591493204,-0.26060639068624264,-0.25504553641281735,-0.38764978912398795,0.6245208620925659,1.324419172930595,-0.5238163844726078,-0.5730565849850832,-1.5262567445539612,0.3205923005113215,0.6152445110116797,18.9
-0.3908675514720785,0.058166073221050885,-0.47010616591493204,-0.26060639068624264,-0.25504553641281735,0.13472427963256348,0.9211204566717336,1.2077594548939163,-0.5238163844726078,-0.5730565849850832,-1.5262567445539612,0.3865470866876222,1.0799197615673737,15.0
-0.40552562370018236,0.058166073221050885,-0.47010616591493204,-0.26060639068624264,-0.25504553641281735,-0.548703456434988,-1.0314935409744557,0.7819086993223733,-0.5238163844726078,-0.5730565849850832,-1.5262567445539612,0.3636161627502511,0.4224389592885706,21.7
