0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,y
-0.48051948802525,-0.16296673339793183,-0.45740719095055316,-0.498543917597418,0.22890884068663012,0.026316480555870977,-0.11253535973540056,-0.2849803744489637,0.4307477903379583,0.1409938412713121,-0.039382482133826516,-0.3161678394827896,-0.1904958732493393,-0.22307356672541417,-0.038640485441870216,-0.3578158589641134,-0.1652155890531878,-0.2422482431768173,-0.3155544287791874,-0.07334576358156576,1
1.35050654611903,0.4647025737394797,1.2866994334286452,1.3282427283683103,-0.4427185575349734,-0.028626857889674128,0.23951259079528334,0.785002181950613,-0.8154238035603474,-1.1363214220455968,1.3689633787640871,-0.7582518714461164,1.2748164995887066,1.1969496474378696,-0.8576358783000736,-0.5041690391902324,-0.31736740993788937,0.3082522055569908,-0.8058357822214344,-0.8091911784600039,0
0.3656579218806846,0.040852082203884435,0.38818296497641186,0.2540436992408005,0.8998336997887553,0.33892513033224836,0.7257040358931152,0.8202364743647395,0.45254671034784083,-0.667132153173706,0.24106734298004376,-0.7790558258914493,0.10217441332955446,0.16605079944280932,-0.2713801088407937,-0.5991008317693365,-0.1257688206756726,-0.14967159113749828,-0.7922168557369277,-0.511812973188686,0
-0.5003296615013088,-0.3760500406180131,-0.4418164942376835,-0.5382873085989868,0.6328688343868618,0.515122732933479,-0.14578783162810188,-0.5497557189139437,0.01656831015018345,1.1620057129358161,-0.8262199710082913,0.4299050095912221,-0.3341347241163674,-0.5439608076388326,0.9559704998267412,0.42424128942565015,0.59554351537032,-0.02733815808554102,0.18586968269583837,0.869456174231433,1
-0.7437117927786013,-1.1264738616974284,-0.7216284720844519,-0.7212196544147186,0.24225708395672443,0.1437815489566915,-0.27224798988670895,-0.602866233214649,0.04200038349504605,0.7138249187895328,-0.4614917457642938,0.9822858690017886,-0.6165100759914811,-0.4267052411408607,1.6577800233999322,0.8859036378609366,0.8392681914171106,0.5132433636440544,-0.2437455436790602,0.6773100992658241,1
1.8202906599798498,2.322233143201489,1.9636638959611499,1.7087645571067354,1.5040173425404066,3.269868046720465,3.3052897342360152,2.6630417827594584,2.145596164448746,1.0415571245090023,1.143742803097194,0.6720199966705288,1.415023705554475,0.9846803622306755,-0.17932881319072858,2.0420372546278847,1.3901141355459836,0.7942796287634156,0.355487221639242,0.9396109277685724,0
2.219324154283317,0.6013538251088794,2.2549637555963487,2.3204181633010927,0.6960973551399424,1.7238761787354713,1.962595225235267,2.6138174036514883,0.06379930350492957,-0.18533779946644982,2.155083604658721,-0.9332920398827115,2.2920540953193678,1.9343856687833094,-1.0097490122466353,0.15639801750603455,0.14296228889614987,0.4752208101279056,-0.642408664407352,0.008501448878429884,0
-0.23430733196566395,-0.7975844092490427,-0.23585518503082464,-0.39115220148679575,0.8014782230617422,0.9300396680912163,0.35161372710022387,0.53525322689754,0.49251139703262675,0.8818927165943884,-0.4342357525307207,-0.3663842812473866,-0.6621019296796505,-0.5972980542778732,-0.09054174788286447,0.582460943724157,0.2852524176864727,0.3297432140661184,0.12025121872503264,0.32302859390327093,1
-0.07582594415719446,-0.621559068502019,-0.1341053749047268,-0.16734899258434432,-1.9749563771179421,-0.9704314627614147,-0.8406889203858061,-0.9280062110067723,0.023834616820143616,-1.0312790484175616,-0.9022498468703636,-1.1551411058213057,-0.7322055326625346,-0.5741924454099487,-1.2284524451740946,-0.6945976945423641,-0.7676945353619158,-1.157765205665655,-0.8925016780319328,-0.6544609720475357,1
-0.2710976541354869,1.377254998138522,-0.3339124617249269,-0.34069782567629353,-0.5958720855813224,-0.9920298785641463,-0.7716648499418651,-0.7391400406398736,-0.6809971301660701,-0.9640519292956187,-0.7125337887050983,0.23262613123030573,-0.7704438615622895,-0.49753364963319,-0.42545178099267583,-0.9809752688226617,-0.5846897063533718,-0.8901194920019808,-0.8541210670301408,-0.758523856460959,1
0.7392211931435052,-0.11664427530661006,0.6999968992338078,0.6413303604901308,-0.5438841907399009,-0.23854830270920524,-0.06001156890488342,0.4287731226166135,0.3144868836185825,-1.0340801783809757,0.6882808109045914,0.3061573495284654,0.609567623730149,0.5769851328601951,-0.30957160384454413,-0.041941620561022463,-0.19163083573455963,0.6950903587212881,0.06701359701286945,-0.1095923862424211,0
0.22698670754827383,0.1057035235317354,0.13380843966116757,0.0885871707449077,-0.855811559788429,-0.9641792897658872,-0.8755788246065571,-0.7725608032973906,-1.05884507700404,-1.409431593478489,-0.8000398722444645,-0.27850550815934205,-0.7841704411673298,-0.5178320349937965,-1.1220385360183456,-0.9865694637425019,-0.8253149934562148,-0.8932604855533148,-0.13974646870646223,-0.8785664347356194,1
0.5920599044642124,0.5967215792997472,0.6261462305938983,0.4736188878239361,1.4126872570081805,0.4526010029782036,1.1451386245396902,0.7927744523360822,0.22729120357905147,0.36368367336274815,0.5864294677686078,0.42452467654501547,0.036973160205613295,0.36925059331866844,1.138767398989991,0.6847386488242637,0.9399983320954082,0.0040717774277995375,2.4577542371567564,0.9403904250300958,0
-0.5173098101950735,-1.6290725319882713,-0.5456177118260009,-0.5363142324499728,-0.4469337922518457,-0.7832451924710748,-0.7482369720174619,-0.5891352222003203,-0.4266763967174361,-0.65032537339322,-1.0417574964474678,-1.2995133758945219,-1.0364453649085337,-0.6837821323302448,-1.1066966534100016,-0.9195521387432056,-0.8089727608426728,-1.007658777001902,-1.1240234282685495,-0.9385877238729496,1
1.3957869426357354,1.6181317802133959,1.5123542542728134,1.3338800887940647,1.7639568167475124,1.4150567247139596,1.3189583639788114,2.5309131862064844,-0.6264998301413629,1.3328746407040868,0.40137561897224333,3.03039931525785,1.4292405201454095,0.5718025663851465,0.1546019508164224,1.981009673684175,-0.3649148539643585,1.0901942843890964,1.2617648749718808,2.578503920122297,0
0.18170631103156826,-1.06625466617871,0.09934479429587627,0.06180970872257408,-0.8199820646950163,-1.0278377784476223,-0.6905489715369418,-0.6165972442289779,-0.5356709967668507,-1.2945852649785032,-0.6773879026933857,-1.0708492214307324,-0.5924885616826606,-0.4297284049179724,-0.11861412882579188,-0.7612759774253063,-0.5945513984477507,-0.21083830766347705,-0.5656474424037677,-0.7776215393682914,1
-1.1342552127351861,0.06632943415411137,-1.1286277125888426,-0.9782832898291213,0.2745738834527432,-0.5564618265423938,-1.0575227475194633,-0.9857800875387592,-0.05609475654942628,0.08217011203961375,-0.5845023468052879,1.5597749492946533,-0.6067053762735952,-0.5143769906770975,1.9058615294072,-0.18207902865398584,-0.9695070200075963,-0.7858054430076767,0.6625321096535786,-0.5831369726181108,1
1.806140536068379,0.3604770430340055,1.869299152699044,1.8299678062604559,0.5766657048285689,1.3165376350874647,1.5053737367106224,2.1500719373184998,1.1646447640040158,-0.029875086496958535,1.0454777748603648,-0.41283448987963883,0.8924332105911573,1.0183670443184907,-0.8138951917145818,0.04055862775177047,0.29405749991359664,0.39256308509279925,-0.11003244728571991,-0.4229502853749763,0
-0.5852304049701318,-0.3667855489997489,-0.5813122016686241,-0.5991708011971348,0.4572340545171964,-0.12941946496908802,-0.5183666644258704,-0.4132228358092036,0.47434563035772437,-0.15592593485060063,-0.44104975083911385,0.7742463245484582,-0.49836344439095615,-0.3973373644489194,0.35078219438269614,-0.5160355132626203,-0.4674060110880812,-0.7145544840274151,-0.02708080415281439,-0.7702163153838156,1
