0,1
3.6435753969499274e-08,0.999999963564246
0.0006478575834267808,0.9993521424165732
0.9877983826001986,0.012201617399801365
1.3479143944339356e-06,0.9999986520856056
0.0009295409125160692,0.9990704590874839
3.196747809242062e-06,0.9999968032521908
2.976814117128246e-05,0.9999702318588287
1.537897157510848e-05,0.9999846210284249
2.8238907708089123e-05,0.9999717610922919
2.496435806631503e-06,0.9999975035641934
0.9999999999998326,1.67385998471042e-13
0.00014601764388311178,0.9998539823561169
1.0,2.81348802553988e-18
0.001086989281895323,0.9989130107181047
0.0023451772738658505,0.9976548227261341
0.002398574333400738,0.9976014256665993
0.000874729179577094,0.9991252708204229
