0,1
0.0008356271443907826,0.9991643728556092
0.14539198506007034,0.8546080149399297
1.4605348834129117e-05,0.9999853946511659
0.9999964843957369,3.5156042631888097e-06
0.0597069258264995,0.9402930741735005
0.28361266191909607,0.7163873380809039
0.9999983056313281,1.6943686719583009e-06
0.0004266198908672303,0.9995733801091328
0.002214109833111433,0.9977858901668886
0.00030034572275094984,0.999699654277249
1.0,1.1121914154859055e-24
0.0009348128521368126,0.9990651871478632
9.259244249659737e-06,0.9999907407557503
0.9999987664107312,1.2335892688443277e-06
0.999969360253583,3.0639746417056475e-05
0.0001565638693775684,0.9998434361306224
0.9999907737748113,9.22622518873319e-06
