0,1,2,3,4,5,6,7,8,9,10,11,12,label
-0.40973411960199596,3.6322618440358494,-1.2224430135948727,-0.2650615235020311,-1.199964335492498,2.193179186049387,-1.2675848552171516,0.6133647324423378,-0.6419833675306905,-1.1006188853001488,-1.7395991333922112,0.3928315505852099,-1.2342342610327586,48.5
-0.4114337618503257,3.6322618440358494,-1.2224430135948727,-0.2650615235020311,-1.199964335492498,2.446072403919646,-1.314301200803377,0.6133647324423378,-0.6419833675306905,-1.1006188853001488,-1.7395991333922112,0.36780455607230866,-1.363366409120015,50.0
-0.39826125134078505,-0.4893964925772295,-0.05785765057781682,-0.2650615235020311,-0.5594277107050667,-0.5481274076602564,-1.659283445132425,0.05688627134030394,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.4390697646628579,-0.253940749746707,22.6
-0.3876999167304107,-0.4893964925772295,-0.05785765057781682,-0.2650615235020311,-0.5594277107050667,0.059654635287599914,-0.5740268015139613,0.25122187582715605,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.4162873436488715,-0.24005557253302331,24.4
-0.3851747986666029,-0.4893964925772295,-0.05785765057781682,-0.2650615235020311,-0.5594277107050667,-0.6990250183231721,0.15187333759507732,0.25122187582715605,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.3552349444783849,0.7444034919171333,22.5
-0.3983235300374261,-0.4893964925772295,-0.05785765057781682,3.7727090178455764,-0.5594277107050667,-0.3064117905798443,-0.33685150853774076,0.19631435582928378,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.2642174890973836,0.27230746665189604,24.4
-0.3643714493086317,-0.4893964925772295,-0.05785765057781682,3.7727090178455764,-0.5594277107050667,-1.3123958616659517,1.1329165949058075,0.023476682681270122,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.4390697646628579,1.4428279057654112,20.0
-0.39395383021310587,-0.4893964925772295,-0.05785765057781682,3.7727090178455764,-0.5594277107050667,-0.45172060084783777,0.8490249563433615,0.024473275524792438,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.3981062983076603,0.6347105919290341,21.7
-0.3711575625626226,-0.4893964925772295,-0.05785765057781682,3.7727090178455764,-0.5594277107050667,-1.22856385574211,0.7232501797650628,-0.0761826016709617,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.4204398046218642,1.5664059829671941,19.3
-0.38911534165406975,-0.4893964925772295,-0.05785765057781682,3.7727090178455764,-0.5594277107050667,-0.6654922159536351,-0.5273104559277362,-0.08206724512795062,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.37218147439519267,0.4625343944793595,22.4
-0.3977969919658249,-0.4893964925772295,-0.05785765057781682,-0.2650615235020311,-0.5594277107050667,0.128117440125405,-1.299926940623,0.05688627134030394,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.3146081641480243,-0.46082989023059023,28.1
-0.38092172985599226,-0.4893964925772295,-0.05785765057781682,-0.2650615235020311,-0.5594277107050667,-1.2173862549522643,-2.1084790757692065,-0.11296162327714257,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,-0.09929118905189215,2.3398103537693626,23.7
-0.3912860373169933,-0.4893964925772295,-0.05785765057781682,-0.2650615235020311,-0.5594277107050667,-0.1415421789296206,-0.9369768710684807,0.05688627134030394,-0.6419833675306905,-0.7852393021982417,0.06531851443928056,0.40237098795559867,-0.44833323073827513,25.0
-0.40854516266612234,-0.4893964925772295,0.42799970693878053,3.7727090178455764,-0.02345056239185165,-0.5523190079564486,-0.4482520249356626,-0.3385712603297665,-0.5271999563563847,-0.7911898603699759,-0.9528401586964335,0.3930560079351018,0.11262792869453629,23.3
-0.4011747620036449,-0.4893964925772295,0.42799970693878053,3.7727090178455764,-0.02345056239185165,-0.4642954017364146,0.9101155621099639,-0.4443050153472772,-0.5271999563563847,-0.7911898603699759,-0.9528401586964335,0.4390697646628579,0.7249642438179769,21.5
-0.40077164898538675,-0.4893964925772295,0.42799970693878053,3.7727090178455764,-0.02345056239185165,0.12532303992794389,0.8598056514786447,-0.21935977352366806,-0.5271999563563847,-0.7911898603699759,-0.9528401586964335,0.40360550338000206,-0.30531590543733567,23.0
-0.3731606719145849,-0.4893964925772295,-0.7041951655771689,3.7727090178455764,-0.4012705193995278,0.9329046969942908,0.7196566147199688,-0.4574030927192848,-0.18284972283346748,-0.6067225570462188,-0.49004076181656403,0.3807108536910694,-0.41500880542543483,26.7
-0.3675420011376279,-0.4893964925772295,-0.7041951655771689,3.7727090178455764,-0.4012705193995278,-0.16669178070677423,0.8202764359826077,-0.3689910704582334,-0.18284972283346748,-0.6067225570462188,-0.49004076181656403,0.4204398046218642,1.2164995171823711,21.7
