0,1,2,3,4,5,6,7,8,9,10,11,12,label
-0.4107739381114903,0.25422441687572733,-1.2667701869721228,-0.2703945405276701,-0.1348394933803346,0.3960947305375482,-0.10569007780745862,0.12168816186247969,-0.9748639387239031,-0.6602795894968108,-1.450639806967685,0.43606729501699715,-1.0830017354643908,24.0
-0.4083117401320008,-0.5019397284709975,-0.5733293658986826,-0.2703945405276701,-0.7315139443409853,0.17847493872373912,0.378771353189521,0.5320257583785646,-0.8595928648883064,-0.9828250596826397,-0.2990571561017907,0.43606729501699715,-0.4892185878381845,21.6
-0.4083140861996325,-0.5019397284709975,-0.5733293658986826,-0.2703945405276701,-0.7315139443409853,1.2580952046052332,-0.250674885624073,0.5320257583785646,-0.8595928648883064,-0.9828250596826397,-0.2990571561017907,0.3912378473845263,-1.2186012523501832,34.7
-0.40771818502117574,-0.5019397284709975,-1.2857086967913556,-0.2703945405276701,-0.8266359582622479,0.9938426002598942,-0.7917157538177801,1.044351265099308,-0.7443217910527098,-1.1022863449366505,0.11551259820993055,0.41106413872075437,-1.3741838559349344,33.4
-0.4034154969846022,-0.5019397284709975,-1.2857086967913556,-0.2703945405276701,-0.8266359582622479,1.204396814417411,-0.4946737085349604,1.044351265099308,-0.7443217910527098,-1.1022863449366505,0.11551259820993055,0.43606729501699715,-1.0330440187169936,36.2
-0.40801378954277234,-0.5019397284709975,-1.2857086967913556,-0.2703945405276701,-0.8266359582622479,0.19119297850506486,-0.3355440414191642,1.044351265099308,-0.7443217910527098,-1.1022863449366505,0.11551259820993055,0.4054466895088232,-1.0501723787446726,28.7
-0.40115857992288806,0.023174261353116957,-0.45678469008802036,-0.2703945405276701,-0.2559038747346695,-0.3994893135609889,-0.05618307026032233,0.8096387212934485,-0.5137796433815165,-0.5706836255563027,-1.4967031130023212,0.4217483068297219,-0.01961605041265127,22.9
-0.39455909167486114,0.023174261353116957,-0.45678469008802036,-0.2703945405276701,-0.2559038747346695,-0.17339082855962848,0.9870003030543416,0.9920941569806825,-0.5137796433815165,-0.5706836255563027,-1.4967031130023212,0.43606729501699715,0.9395721111373742,27.1
-0.38673612915689254,0.023174261353116957,-0.45678469008802036,-0.2703945405276701,-0.2559038747346695,-0.9378863309704769,1.1249126812213652,1.053661170663862,-0.5137796433815165,-0.5706836255563027,-1.4967031130023212,0.3229472883375192,2.4782697869572066,16.5
-0.39156902847823466,0.023174261353116957,-0.45678469008802036,-0.2703945405276701,-0.2559038747346695,-0.4107942378110569,0.6263063909252039,1.2922567404087069,-0.5137796433815165,-0.5706836255563027,-1.4967031130023212,0.3238284568413513,0.6469626273311911,18.9
-0.38513493799824405,0.023174261353116957,-0.45678469008802036,-0.2703945405276701,-0.2559038747346695,0.11629785534836438,0.9233484362080232,1.1774501662608932,-0.5137796433815165,-0.5706836255563027,-1.4967031130023212,0.3878233194321759,1.1251293447705637,15.0
-0.39773566724820936,0.023174261353116957,-0.45678469008802036,-0.2703945405276701,-0.2559038747346695,-0.4037286601547633,0.5202199461813398,1.1213100322032827,-0.5137796433815165,-0.5706836255563027,-1.4967031130023212,0.43606729501699715,0.1002824697811019,18.9
-0.40051458435798104,0.023174261353116957,-0.45678469008802036,-0.2703945405276701,-0.2559038747346695,-0.5733025239057836,-1.032178361903872,0.7583640655208307,-0.5137796433815165,-0.5706836255563027,-1.4967031130023212,0.36557381471040923,0.4485591236772423,21.7
-0.33764231789553073,-0.5019397284709975,-0.4174508620019218,-0.2703945405276701,-0.1348394933803346,-0.48851559203027406,-0.22592138185050484,0.4105759350339336,-0.6290507172171131,-0.5945758826071048,1.1749686370065535,0.43606729501699715,-0.6148265613744974,20.4
-0.33668043016652577,-0.5019397284709975,-0.4174508620019218,-0.2703945405276701,-0.1348394933803346,-0.28078760893527405,0.5767993833780671,0.2956757939960243,-0.6290507172171131,-0.5945758826071048,1.1749686370065535,0.25014074070837095,-0.3293538942465137,18.2
-0.2878857425282082,-0.5019397284709975,-0.4174508620019218,-0.2703945405276701,-0.1348394933803346,-0.5082992094678934,-1.375191199909033,0.3128453183286434,-0.6290507172171131,-0.5945758826071048,1.1749686370065535,0.3253705017230584,-0.8546236017620038,23.1
-0.31952598364339296,-0.5019397284709975,-0.4174508620019218,-0.2703945405276701,-0.1348394933803346,-0.430577855248675,0.4777853682837941,0.20023756609808654,-0.6290507172171131,-0.5945758826071048,1.1749686370065535,0.3242690410932677,0.30011333677069063,17.5
-0.3173546980502366,-0.5019397284709975,-0.4174508620019218,-0.2703945405276701,-0.1348394933803346,-1.1851815489407145,-1.1170475176989634,-0.015621249353425924,-0.6290507172171131,-0.5945758826071048,1.1749686370065535,-0.7525188705898662,-0.12524093725000532,20.2
-0.2646760954476074,-0.5019397284709975,-0.4174508620019218,-0.2703945405276701,-0.1348394933803346,-1.0240863783772454,1.0577245995502509,-0.014966281122753873,-0.6290507172171131,-0.5945758826071048,1.1749686370065535,0.21214034898060088,1.206489054902039,13.6
-0.31156812223660046,-0.5019397284709975,-0.4174508620019218,-0.2703945405276701,-0.1348394933803346,-0.46590574353013803,0.7430014801434544,0.08533742506017684,-0.6290507172171131,-0.5945758826071048,1.1749686370065535,0.38793346549515484,0.18021481657693744,19.6
